approval_id,bank,elev_ft,event_id,files,flag_date,flag_member_id,hcollect_method_id,hdatum_id,height_above_gnd,hwm_environment,hwm_id,hwm_label,hwm_locationdescription,hwm_notes,hwm_quality_id,hwm_type_id,hwm_uncertainty,last_updated,last_updated_by,latitude_dd,longitude_dd,marker_id,peak_summary_id,site_id,stillwater,survey_date,survey_member_id,uncertainty,vcollect_method_id,vdatum_id,waterbody
9213,Right,8.85,180,[],2017-09-16T05:00:00,1846,1,2,2.59,Riverine,23380,0916_1553_1,"Nail with USGS disk in forked tree on ~125ft north of marsh and small bridge, near Market St. Orange flagging included.",,1,5,0.04,,,29.73392,-94.98024,6,5931,22182,1.0,2017-09-23T05:00:00,1645,,6,2,Unnamed creek flowing into Goose Creek
10121,Left,154.23,180,[],2017-09-09T05:00:00,1791,1,2,0.0,Riverine,21784,0909_1545_2,On concrete NW of bridge,,3,2,0.2,,,30.1762,-95.60075,6,6090,21284,1.0,2017-10-06T05:00:00,1645,0.121,6,2,Dry Creek
9369,N/A,58.9,180,[],2017-09-14T04:00:00,1780,1,2,5.8,Riverine,23018,0914_1903_1,On support post on left side of gate at plant entrance,,2,5,0.1,,,30.37492,-94.29914,4,6027,21997,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
8348,N/A,107.393,180,[],2017-09-07T05:00:00,1760,1,2,8.55,Riverine,21785,0907_1940_1,Mud line in the leaves of a tree near the river,,1,1,0.03,,,29.30599,-96.13424,4,5462,21289,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
7868,N/A,5.005,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20824,0903_1600_1,"Lamar Beach rd 1, orange painted stake",elevation final,2,2,,,,28.13911,-96.97765,7,5275,20610,1.0,2017-09-06T05:00:00,871,0.22,6,2,Gulf of America
8432,N/A,143.77,180,[],2017-09-10T05:00:00,1834,1,2,3.25,Riverine,22637,0910_0940_2,"EAST, DOWNSTREAM side of RR bridge over Peach Creek, beside Old Hwy. 105","This mark is higher than the US mark. Water was above low chord of bridge, but NOT overtop. May have been pressure flow? HWM is good clear line of fine debris, sheltered from weather by concrete above.",3,5,0.2,,,30.31311,-95.21905,4,5511,21800,1.0,2017-09-20T05:00:00,1840,0.08,6,2,San Jacinto River
8349,N/A,106.042,180,[],2017-09-07T05:00:00,1760,1,2,0.0,Riverine,21786,0907_1940_2,Debris line near the fence entrance of the pumping station.,,1,2,0.03,,,29.30599,-96.13424,4,5462,21289,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
8959,Right,23.1,180,[],2017-09-11T05:00:00,1786,6,2,2.5,Riverine,22197,0911_0757,Downstream side of bridge,,2,5,0.1,,,29.50378,-95.19426,8,5790,21526,1.0,2017-09-11T05:00:00,1786,0.05,6,2,Chigger Creek
9223,N/A,4.97,180,[],2017-09-16T05:00:00,1846,1,2,0.0,Coastal,23383,0916_1658_1,"Storm surge debris line ~500ft south of parking lot, ~450ft east of gazebo, marked with a stake with orange paint.",,5,2,0.7,,,29.71122,-94.99328,7,5936,22183,1.0,2017-09-23T05:00:00,1645,,6,2,Tabbs Bay
9371,Left,57.9,180,[],2017-09-14T04:00:00,1780,1,2,7.7,Riverine,23019,0914_1919_1,On metal post of FM 418 road sign on left side of channel,,2,5,0.1,,,30.39225,-94.28735,4,6028,21998,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
7956,N/A,9.274,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20826,0903_1500_2,"at 28.13051 long -96.97853,  The Reserve at Charles Bay, house 256 backyard, orange painted stake",Elevation is final. No further adjustments necessary.,2,2,,,,28.13047,-96.9786,7,5318,20611,1.0,2017-09-05T05:00:00,1744,0.07,6,2,Gulf of America
9469,Left,154.69,180,[],2017-09-09T05:00:00,1791,1,2,0.0,Riverine,21787,0909_1545_3,"Next to concrete, NW side of bridge",,3,2,0.2,,,30.17624,-95.60075,6,6090,21284,1.0,2017-10-06T05:00:00,1645,0.121,6,2,Dry Creek
8909,N/A,20.4,180,[],2017-09-13T05:00:00,1760,1,2,3.8,Riverine,23093,0913_1200_1,Mark at back of house number 4325 Clair St. Excellent seed line. Owner confirmed accuracy.,level III,2,2,0.1,,,30.19299,-94.05212,4,5763,22033,1.0,2017-09-25T05:00:00,13,0.16,6,2,Lower Neches
7482,N/A,10.659,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20827,0903_1720_6A,"DEBRIS LINE IS MARKED WITH FLAG, TAPE, AND PAINT. ON THE SIDE OF THE ROAD THAT LEADS TO PIER/BOAT RAMP OFF OF BAY STREET.",Average of both marks at the site,3,2,,,,28.39027,-96.83914,7,5115,20612,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8381,Right,181.39,180,[],2017-09-11T05:00:00,1791,1,2,0.0,Riverine,22119,0911_1100_1,South side of road next to concrete,,4,2,0.4,,,29.08719,-97.26129,6,5478,21486,1.0,2017-09-23T05:00:00,1760,0.018,6,2,Oaxley  Branch
8385,Left,240.7,180,[],2017-09-08T05:00:00,1599,1,2,1.91,Riverine,21640,0908_1343_2,nail and tab on 3rd fence post on W side of HWY 443 on LEW downstream side of stream,,2,5,0.1,,,29.37727,-97.26745,6,5480,21175,1.0,2017-09-24T05:00:00,1760,0.271,6,2,Guadalupe River
8960,Right,17.3,180,[],2017-09-11T05:00:00,1786,6,2,1.5,Riverine,22199,0911_0831,In ditch by road,,4,1,0.4,,,29.50229,-95.14171,8,5796,21527,1.0,2017-09-11T05:00:00,1786,0.1,6,2,Clear Creek
9229,N/A,7.25,180,[],2017-09-16T05:00:00,1846,1,2,0.0,Coastal,23385,0916_1740_1,Downhill ~350ft from Northwest corner of the parking lot near the sea wall. Marked with a stake and orange paint.,,4,2,0.4,,,29.70476,-95.03863,7,5940,22184,1.0,2017-09-22T05:00:00,1645,,6,2,Upper San Jacinto Bay
9232,N/A,7.11,180,[],2017-09-16T05:00:00,1846,1,2,0.0,Coastal,23386,0916_1740_2,"Debris line in similar location,  ~ 35ft to the right of mark one.  Marked with a stake and orange paint.",,4,2,0.4,,,29.70478,-95.03851,7,5940,22184,1.0,2017-09-22T05:00:00,1645,,6,2,Upper San Jacinto Bay
8435,N/A,111.91,180,[],2017-09-10T05:00:00,1834,1,2,0.6,Riverine,22640,0910_1133_1,"Wash line, On base of tree in front of 25824 Magnolia Dr, Splendora, TX 77372",set temporart RM at roadside. Ran short level loop to HWM. Moved existing nail/disk a bit higher to match good debris line of fines in adjacent fence. Took updated photo.,5,9,0.5,,,30.25164,-95.16338,5,5513,21802,1.0,2017-09-20T05:00:00,1840,0.1,6,2,San Jacinto River
10018,N/A,21.03,180,[],2017-09-16T05:00:00,1846,1,2,1.5,Riverine,23387,0916_1340_1,"Seed line found on boards of raised playground enclosure, north side.  Marked with sharpie and yellow flag with an orange paint line in the ground. 29.73402, -94.95239",,1,5,0.01,,,29.73402,-94.95239,4,6392,22185,1.0,2017-09-28T05:00:00,1727,0.08,6,2,Unnamed Tributary to Cedar Bayou
7479,N/A,13.993,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20829,0903_1630_1,DEBRIS MARKS ON BOTH SIDES OF BRIDGE. MARKED WITH FLAG AND PAINT. TAPE WAS PLACED ON BRIDGE TO MARK WHERE THE DEBRIS LINES ARE.,Average of two upstream marks on bridge,3,2,,,,28.36242,-96.81599,7,5113,20614,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8914,N/A,5.11,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Coastal,21935,0910_0828,Wave affected,,4,2,0.4,,,29.67822,-94.98252,8,5766,21378,1.0,2017-09-10T05:00:00,1786,0.05,6,2,Trinity Bay
8962,Right,17.33,180,[],2017-09-11T05:00:00,1786,6,2,2.05,Riverine,22200,0911_0834,On sign post,,3,1,0.2,,,29.50228,-95.14175,8,5796,21527,1.0,2017-09-11T05:00:00,1786,0.08,6,2,Clear Creek
7906,N/A,225.4,180,[],2017-09-09T05:00:00,1762,1,2,0.0,Riverine,23024,0909_1730_2,Debris laying on the sand,,1,2,,,,29.4671,-96.9539,7,5300,21999,1.0,2017-09-19T05:00:00,1760,,6,2,Lavaca River
7480,N/A,14.391,180,[],2017-09-03T05:00:00,1760,1,2,1.9,Coastal,20830,0903_1630_2,DEBRIS MARK ON POST OF BRIDGE. MARKED WITH PAINT,Average of two downstream marks on bridge.,3,2,,,,28.36242,-96.81599,2,5113,20614,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8394,Left,183.3,180,[],2017-09-08T05:00:00,1599,1,2,2.19,Riverine,21649,0908_1045_1,Wooden fence post directly left of field access on the N side of HWY 766 just E of intersection of Ed Blackweller rd,,2,5,0.1,,,29.13831,-97.30658,6,5486,21182,1.0,2017-09-24T05:00:00,1760,0.271,6,2,Guadalupe river
8971,Right,14.31,180,[],2017-09-11T05:00:00,1786,6,2,1.5,Riverine,22201,0911_0848,"Stain/seed line, on electric box",,3,5,0.2,,,29.50792,-95.10515,8,5797,21528,1.0,2017-09-11T05:00:00,1786,0.08,6,2,Clear Creek
9622,N/A,35.606,180,[],2017-09-08T05:00:00,1762,1,2,0.0,Riverine,22642,0908_1400_1,"Lat 29.707126
Long -95.377103
Debris line along side walls of freeway",,2,2,0.1,,,29.707126,-95.377103,8,6440,21803,1.0,2017-09-08T05:00:00,1762,0.13,6,2,unknown
9339,Left,84.4,180,[],2017-09-16T04:00:00,1780,1,2,5.4,Riverine,23331,0916_1118_1,On wooden electric pole on left side of channel upstream of road with tape and paint,level III,2,1,0.1,,,30.52171,-94.34512,5,6002,22158,1.0,2017-09-24T04:00:00,1722,0.0324,6,2,Unknown
8972,Right,14.21,180,[],2017-09-11T05:00:00,1786,6,2,1.5,Riverine,22202,0911_0850,On electric box,,3,5,0.2,,,29.50791,-95.10515,8,5797,21528,1.0,2017-09-11T05:00:00,1786,0.15,6,2,Clear Creek
10233,N/A,54.85,180,[],2017-09-22T05:00:00,1762,1,2,1.9,Riverine,24722,0922_1205_1,"Fair - Good Seed line on 48"" oak tree",,1,5,0.05,,,30.61712,-93.69891,5,,22810,1.0,2017-09-22T05:00:00,1727,0.13,6,2,Sabine River
10021,N/A,30.17,180,[],2017-09-14T05:00:00,1846,1,2,,Riverine,23391,0914_0920_2,Seed line on large black tire about 15 ft from Mark 1.  Marked with red lumber crayon.,,1,5,0.02,,,29.71713,-95.27348,9,6393,22186,1.0,2017-09-25T05:00:00,1645,,6,2,Buffalo Bayou
7900,N/A,263.4,180,[],2017-09-09T05:00:00,1762,1,2,1.25,Riverine,23026,0909_1750_2,Seed line on the pylon underneath the bridge on the other end of the bridge,,1,5,,,,29.42917,-97.07833,2,5297,22000,1.0,2017-09-20T05:00:00,1760,,6,2,Rocky Creek
8436,N/A,113.52,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22643,21804_US_HWM,"Wash line, Orange paint on apron on west side of upstream side of bridge.",,3,9,0.2,,,30.21948,-95.24969,3,5514,21804,1.0,2017-09-20T05:00:00,1840,0.08,6,2,San Jacinto River
10087,N/A,3.71,180,[],2017-09-04T05:00:00,1762,1,2,0.0,Coastal,21269,0904_1145_1,"THIS DEBRIS LINE IS NEAR THE 15 MARK, APPROX 50 FT FROM CONCRETE WALL AND 300 FT FROM WOODEN WALK PATH. MARKED WITH TAPE AND FLAG. WALK ALONG THE CONCRETE PATH AND LOOK FOR TAPE, THIS IS WHERE TO START LOOKING FOR DEBRIS LINE.",,2,2,0.1,,,28.40971,-96.48402,7,5123,20838,1.0,2017-09-08T05:00:00,1770,0.085302,6,2,unknown
8350,N/A,60.235,180,[],2017-09-08T05:00:00,1760,1,2,3.2,Riverine,21793,0908_0810_1,The pond across from gate C of the plant. On a post.,,1,5,0.02,,,29.0193,-96.058,2,5463,21292,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
10048,N/A,6.296,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20833,0903_1410_8B,"DEBRIS LINE ON THE SIDE OF THE ROAD, MARKED WITH FLAG AND TAPE",Probably more storm surge than flood,3,2,0.2,,,28.29549,-96.80878,7,6664,20617,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
10180,N/A,299.515,180,[],2017-09-25T05:00:00,1853,1,2,0.0,Riverine,25446,09-25-1539-3,Debris line on loop road west end of lake,,4,2,0.4,,,29.98737,-97.11993,7,6613,23274,1.0,2017-09-25T05:00:00,1853,0.236,6,2,Riverine
7892,N/A,318.868,180,[],2017-09-09T05:00:00,1762,1,2,12.0,Riverine,23027,0909_1820_1,Debris line on the crest of the bridge. At least as high as the bridge,,1,2,,,,29.41432,-97.16265,2,5292,22001,1.0,2017-09-02T05:00:00,1760,,6,2,Lavaca River
10049,N/A,11.56,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20834,0903_1350_8A,"TWO DEBRIS LINES MARKED WITH FLAG AND TAPE, TAPE ON THE ALIGATOR SIGN. ABOUT 25FT FROM PARKING LOT.",,3,2,0.2,,,28.2907,-96.80999,7,6665,20618,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8351,N/A,60.228,180,[],2017-09-08T05:00:00,1760,1,2,3.12,Riverine,21794,0908_0810_2,THe pond from gate C of the plant. Also on a post.,,1,5,0.02,,,29.0193,-96.058,2,5463,21292,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
8974,N/A,17.78,180,[],2017-09-11T05:00:00,1786,6,2,3.5,Riverine,22205,0911_0914,"On window, had to extend out from building",,3,5,0.2,,,29.50825,-95.13276,8,5799,21530,1.0,2017-09-11T05:00:00,1786,0.13,6,2,Clear Creek
8437,N/A,113.58,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22645,21804_HWM_DS,"Wash line, on apron of east side off downstream side of bridge.",,3,2,0.2,,,30.21935,-95.24894,3,5514,21804,1.0,2017-09-20T05:00:00,1840,0.08,6,2,Caney Creek
7894,N/A,318.821,180,[],2017-09-09T05:00:00,1762,1,2,4.5,Riverine,23028,0909_1820_2,Second debris line on the crest of the bridge. At least as high as the bridge.,,1,2,,,,29.41432,-97.16265,2,5292,22001,1.0,2017-09-21T05:00:00,1760,,6,2,Lavaca River
9151,N/A,30.65,180,[],2017-09-14T05:00:00,1846,1,2,0.74,Riverine,23393,0914_0947_2,"Debris line of grass built up in the fence of a squared in enclosure for utility poles, SE corner of the park.  Marked with orange flag and red lumber crayon.",,3,4,0.2,,,29.71603,-95.27154,2,,22187,0.0,2017-09-25T05:00:00,1645,,6,2,Buffalo Bayou
9624,N/A,53.135,180,[],2017-09-08T05:00:00,1762,1,2,0.4,Riverine,22646,0908_1730_1,"Lat 29.708144
Long -95.453807
Seed line along garage of residence",,2,5,0.1,,,29.708144,-95.453807,8,6441,21805,1.0,2017-09-08T05:00:00,1762,0.13,6,2,unknown
8455,N/A,49.136,180,[],2017-09-08T05:00:00,1760,1,2,4.46,Riverine,21795,0908_0900_1,A Seed line on the eastern side of the river,,1,5,0.01,,,28.98357,-95.99868,2,5528,21293,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
7886,N/A,332.3,180,[],2017-09-09T05:00:00,1762,1,2,0.0,Riverine,23030,0909_1840_2,Seed line on the bridge bank,,1,5,,,,29.4392,-97.16921,2,5288,22002,1.0,2017-09-21T05:00:00,1760,,6,2,Rocky Creek
9365,N/A,18.26,180,[],2017-09-13T05:00:00,1833,1,2,1.5,Riverine,22606,0913_1110_1,Located inside door of phone company structure #P639. Structure is located on Southwest corner of intersection. HWM was marked my telephone company with marker.,Could not get access to the phone structure box so moved to nearby tree,2,2,0.1,,,29.935947,-94.762789,4,6025,21788,1.0,2017-10-05T05:00:00,1770,0.05,6,2,Trinity River
8367,Left,121.0,180,[],2017-09-11T05:00:00,1791,1,2,0.0,Riverine,22206,0911_1625_1,N side of bridge on concrete,,2,2,0.1,,,28.91253,-97.08626,3,5469,21531,1.0,2017-09-22T05:00:00,1760,0.136,6,2,Spring Creek
7885,N/A,332.2,180,[],2017-09-09T05:00:00,1762,1,2,4.72,Riverine,23029,0909_1840_1,Seed line on a bridge pylon,,1,5,,,,29.4392,-97.16921,2,5288,22002,1.0,2017-09-21T05:00:00,1760,,6,2,Rocky Creek
9153,Left,18.41,180,[],2017-09-14T05:00:00,1846,1,2,2.21,Riverine,23394,0914_1027_1,"Nail in ~40inch Oak Tree, streamward face of stone building, along orange construction fence line.",RTN in this area had a higher variability due to some nodes working intermittently,1,5,0.04,,,29.70519,-95.26383,5,5900,22188,1.0,2017-10-04T05:00:00,1770,0.5,2,2,Sims Bayou
8927,N/A,255.91,180,[],2017-09-12T05:00:00,1839,6,2,,Riverine,25107,hwm2,"Lat 29.77458 Long -96.37673
Located on dark fence line on west side of bridge, on left side of road as traveling south on FM 949.",,1,5,0.05,,,29.77458,-96.37673,5,5774,23134,1.0,2017-09-22T05:00:00,1839,0.0237,6,1,gulf of mexico
8456,N/A,47.688,180,[],2017-09-08T05:00:00,1760,1,2,2.1,Riverine,21796,0908_0900_2,"A debris snag in the ""no parking"" sign on the western end of the river. Under the bridge.",,1,2,0.03,,,28.98357,-95.99868,4,5528,21293,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
9681,N/A,107.671,180,[],2017-09-09T05:00:00,1834,1,2,6.2,Riverine,25007,0909_1640_1,seed line along garage of residence,,4,5,0.3,,,30.193743,-95.394881,,6458,23044,1.0,2017-09-09T05:00:00,1834,0.1,6,2,San Jacinto River
10052,N/A,5.76,180,[],2017-09-03T05:00:00,1760,1,2,1.3,Coastal,20837,0903_1230_9A,"ENTRANCE BEFORE THE TURNAROUND, ABOUT 200FT BEFORE TURNAROUND. MARKED WITH PAINT AND FLAG",,2,2,0.1,,,28.25105,-96.75983,3,6667,20620,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8438,N/A,123.72,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22647,HWM1,HWY 242 bridge over Caney Creek,Set temporary  stake RM at road edge. Ran short level loop to marker RP on bridge rail. Then did a direct (vertical) tape-down to the HWM.,2,9,0.1,,,30.21691,-95.2759,4,5515,21806,1.0,2017-09-20T05:00:00,1840,0.09,7,2,San Jacinto River
8328,N/A,9.331,180,[],2017-09-04T05:00:00,1760,1,2,3.43,Coastal,21377,0904_0926_1,Debris line can be found on the fence facing east. The fence is surrounding a fence off the highway.,,1,2,0.01,,,29.15013,-95.30852,2,5436,20989,1.0,2017-09-12T05:00:00,1787,0.00392,6,2,Gulf of America
7907,Right,46.54,180,[],2017-09-11T05:00:00,1822,1,2,0.0,Riverine,22207,1540,Five feet west of wooden dock faint erosional lip and debris,"original flagged marks gone, found debris line east of rd upstream of culvert to lake, ran GNSS new mark here",5,1,,,,29.95088809,-96.51694444,6,5299,21532,1.0,2017-09-19T05:00:00,1839,0.0112,6,1,West Carancantua Creek
8931,Right,16.33,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Riverine,21964,0910_1043,"No water at high school, water up to base of bridge",,3,2,0.2,,,29.58321,-95.10369,8,5775,21392,1.0,2017-09-10T05:00:00,1786,0.16,6,2,Horsepen Bayou
8457,N/A,47.284,180,[],2017-09-08T05:00:00,1760,1,2,6.5,Riverine,21797,0908_0900_3,"A mud line on the other ""no parking"" sign on the western end of the river, under the bridge",,1,1,0.03,,,28.98357,-95.99868,2,5528,21293,1.0,2017-09-10T05:00:00,1787,0.00686,6,2,Unknown
8368,Left,120.9,180,[],2017-09-11T05:00:00,1791,1,2,8.04,Riverine,22208,0911_1625_2,Under bridge above pier north  side,,2,5,0.1,,,28.91253,-97.08626,3,5469,21531,1.0,2017-09-22T05:00:00,1760,0.136,6,2,Spring Creek
8407,N/A,14.8,180,[],2017-09-23T05:00:00,1840,1,2,5.3,Riverine,24363,21237_HWM2,window of home at 5326 Elm Drive,"set temporary RM with RTKGPS, Then ran short level loop to HWM's",1,1,0.05,,,29.45467,-95.07063,2,5495,21237,1.0,2017-09-17T05:00:00,1840,0.07,6,2,dickenson bayou
10053,N/A,6.38,180,[],2017-09-03T05:00:00,1760,1,2,1.3,Coastal,20838,0903_1230_9,"TO THE LEFT OF WHOOPING CRANE SIGN, MARKED BY TAPE, LOOK FOR TAG/NAIL.",,2,2,,,,28.25105,-96.75983,5,6667,20620,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8439,N/A,123.83,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22648,HWM2_DS,Wash line. West side of bridge on upstream side of apron.,Set temporary  stake RM at road edge. Ran short level loop to marker RP on bridge rail. Then did a direct (vertical) tape-down to the HWM. (same method for both HWM's),2,5,0.1,,,30.216,-95.2785,4,5515,21806,1.0,2017-09-20T05:00:00,1840,0.09,6,2,San Jacinto River
10025,N/A,34.75,180,[],2017-09-14T05:00:00,1846,1,2,0.62,Riverine,23397,0914_1127_1,"Front Window of K.C. Western. Red Lumber Crayon on metal of door frame  29.70037, -95.28622",,1,1,0.02,,,29.70037,-95.28622,9,6394,22189,1.0,2017-09-25T05:00:00,1645,,2,2,Buffalo Bayou
7878,N/A,386.9,180,[],2017-09-09T05:00:00,1762,1,2,3.3,Riverine,23032,0909_1900_1,Debris snag in tree near bridge,,1,2,,,,29.45283,-97.18698,2,5284,22003,1.0,2017-09-21T05:00:00,1760,,6,2,Rocky Creek
8943,N/A,172.1,180,[],2017-09-12T05:00:00,1839,6,2,,Riverine,25116,hwm1,"Lat 29.70290 Long -96.19885
East side of bridge on side of road with telephone poles, mark is located on beam by apron of bridge (right side of road as traveling west).",,2,2,0.1,,,29.7029,-96.19885,3,5782,23138,1.0,2017-09-22T05:00:00,1839,0.0237,6,1,gulf of mexico
8952,N/A,169.51,180,[],2017-09-12T05:00:00,1839,6,2,,Riverine,25119,hwm2,"Lat 29.65916 Long -96.24536
Located on west side of bridge on right side of road as traveling west. Mark located on apron of bridge.",,2,1,0.1,,,29.65916,-96.24536,3,5786,23139,1.0,2017-09-22T05:00:00,1839,0.0237,6,1,gulf of mexico
8440,N/A,91.89,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22649,HWM1,Created at washline during peak.,"set temporart RM in median, then ran short level loop to good HWM on concrete apron, under the north end of the intersection, under the interstate bridge - mark is protected from weather and is well preserved.",2,9,0.1,,,30.20833,-95.18012,7,5516,21808,1.0,2017-09-20T05:00:00,1840,0.08,6,2,Peach Creek
10028,N/A,33.9,180,[],2017-09-14T05:00:00,1846,1,2,0.82,Riverine,23398,0914_1127_2,Mud line on street facing side of metal stake at the corner of Gulf Creek and Office City Dr.  Marked with black sharpie and orange flagging.,,3,1,0.2,,,29.70019,-95.28702,2,6394,22189,1.0,2017-09-25T05:00:00,1645,,6,2,Buffalo Bayou
8458,N/A,41.444,180,[],2017-09-08T05:00:00,1760,1,2,0.0,Riverine,21798,0908_0940_1,Debris line on the edge of the drain,,1,2,0.02,,,28.91595,-96.0539,4,5529,21294,1.0,2017-09-11T05:00:00,1787,0.058068,6,2,Unknown
10054,N/A,5.96,180,[],2017-09-03T05:00:00,1760,1,2,2.8,Coastal,20839,0903_1230_9B,"CRANE SIGN. MARKED BY TAPE, LOOK FOR TAG/NAIL. DEBRIS  LINE ON THE GROUND IS ALSO MARKED ON BOTH SIDE.",,2,2,,,,28.25105,-96.75983,5,6667,20620,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
7879,N/A,384.1,180,[],2017-09-09T05:00:00,1762,1,2,0.0,Riverine,23033,0909_1900_2,Debris snag on opposite end of the bridge on the ground,,1,2,,,,29.45283,-97.18698,7,5284,22003,1.0,2017-09-21T05:00:00,1760,,6,2,Rocky Creek
8214,N/A,234.924,180,[],2017-09-07T05:00:00,1834,1,2,0.48,Riverine,22209,0907_1820_1,"Located 700 feet south of bridge. Massive debris line in farm field ran to road, where white disk was nailed into post fence on west side of road.",,3,2,0.2,,,29.84898,-96.80976,5,,21533,0.0,2017-09-21T05:00:00,1834,0.1,6,2,Colorado River
8951,N/A,169.56,180,[],2017-09-12T05:00:00,1839,6,2,,Riverine,25118,hwm1,"Lat 29.66113 Long -96.24314
Located on east side of bridge on left side of road as traveling west.
Mark located on fence post along fence line.",,3,2,0.2,,,29.66113,-96.24314,5,5786,23139,1.0,2017-09-22T05:00:00,1839,0.0237,6,1,gulf of mexico
10056,N/A,8.26,180,[],2017-09-03T05:00:00,1760,1,2,0.0,Coastal,20840,0903_1100_11A,"DEBRIS LINES AT BOTH ENDS AND BOTH SIDES OF THE BRIDGE. MARKED WITH FLAGS, TAPE, AND PAINT",Elevation derived from points on all four corners of bridge.  One of the four points was removed from average because it appeared to be an outlier.,2,2,0.1,,,28.27291,-96.96024,7,6668,20621,1.0,2017-09-06T05:00:00,1770,0.098425,6,2,NA
8975,Left,19.06,180,[],2017-09-11T05:00:00,1786,6,2,0.0,Riverine,22210,0911_0950,At Autumn Lakes HOA,,4,1,0.4,,,29.50019,-95.15905,8,5802,21534,1.0,2017-09-11T05:00:00,1786,0.05,6,2,Clear Creek
9157,Left,26.88,180,[],2017-09-14T05:00:00,1846,1,2,1.59,Riverine,23400,0914_1233_2,Seedline on Telephone poll at dead of Ruell St. off Gober St. Nail with orange flagging and paint.,RTN in this area had a higher variability due to some nodes working intermittently,3,5,0.2,,,29.6939,-95.25196,5,5901,22190,1.0,2017-10-04T05:00:00,1770,0.5,2,2,Unknown canal flowing into Sims Bayou
